Irrigation,SoilMoisture
3.61E-06,0.4391351632
3.61E-06,0.4391351632
3.61E-06,0.4391351632
7.83E-06,0.4254588309
7.83E-06,0.4254588309
7.83E-06,0.4254588309
7.83E-06,0.4254588309
7.83E-06,0.4254588309
7.83E-06,0.4254588309
7.83E-06,0.4254588309
7.83E-06,0.4254588309
7.83E-06,0.4254588309
7.83E-06,0.4254588309
4.42E-06,0.4353617758
4.42E-06,0.4353617758
4.42E-06,0.4353617758
4.42E-06,0.4353617758
4.42E-06,0.4353617758
4.42E-06,0.4353617758
4.42E-06,0.4353617758
4.42E-06,0.4353617758
4.42E-06,0.4353617758
4.42E-06,0.4353617758
4.42E-06,0.4353659966
4.42E-06,0.4353659966
4.42E-06,0.4353659966
4.42E-06,0.4353659966
4.42E-06,0.4353659966
4.42E-06,0.4353659966
4.42E-06,0.4353659966
4.42E-06,0.4353659966
4.42E-06,0.4353659966
4.42E-06,0.4353659966
5.87E-07,0.4413982366
5.87E-07,0.4414132324
5.87E-07,0.4414280415
5.87E-07,0.4414428278
5.87E-07,0.4414575912
5.87E-07,0.441472332
5.87E-07,0.4414870502
5.87E-07,0.4415017459
5.87E-07,0.4415164192
5.91E-07,0.4415590194
5.91E-07,0.4415737344
5.91E-07,0.4415884237
5.91E-07,0.4416030909
5.91E-07,0.4416177362
5.91E-07,0.4416323594
5.91E-07,0.4416469609
5.91E-07,0.4416615406
5.91E-07,0.4416760987
5.91E-07,0.4416906352
5.91E-07,0.4417051503
5.91E-07,0.441719644
1.00E-06,0.4451885353
1.00E-06,0.4452164965
1.00E-06,0.4452440509
1.00E-06,0.445271584
1.00E-06,0.4452990961
1.00E-06,0.4453265876
1.00E-06,0.4453540587
1.00E-06,0.4453815096
1.00E-06,0.4454089404
1.00E-06,0.4454363514
1.00E-06,0.4454637429
1.00E-06,0.4454911149
5.98E-06,0.4299735887
5.98E-06,0.4299735887
5.98E-06,0.4299735887
5.98E-06,0.4299735887
5.98E-06,0.4299735887
5.98E-06,0.4299735887
5.98E-06,0.4299735887
5.98E-06,0.4299735887
5.98E-06,0.4299735887
5.98E-06,0.4299735887
2.49E-06,0.4461221053
2.49E-06,0.4461221053
2.49E-06,0.4461221053
2.49E-06,0.4461221053
2.49E-06,0.4461221053
2.49E-06,0.4461221053
2.49E-06,0.4461221053
2.49E-06,0.4461221053
2.49E-06,0.4461221053
2.49E-06,0.4461221053
2.49E-06,0.4461221053
2.49E-06,0.4461221053
8.43E-06,0.4242747897
8.43E-06,0.4242747897
8.43E-06,0.4242747897
8.43E-06,0.4242747897
8.43E-06,0.4242747897
8.43E-06,0.4242747897
8.43E-06,0.4242747897
8.43E-06,0.4242747897
8.43E-06,0.4242747897
8.43E-06,0.4242747897
8.59E-06,0.4239855683
8.59E-06,0.4239855683
8.59E-06,0.4239855683
8.59E-06,0.4239855683
8.59E-06,0.4239855683
8.59E-06,0.4239855683
8.59E-06,0.4239855683
8.59E-06,0.4239855683
8.59E-06,0.4239855683
8.59E-06,0.4239855683
9.64E-06,0.4222165936
9.64E-06,0.4222165936
9.64E-06,0.4222165936
9.64E-06,0.4222165936
9.64E-06,0.4222165936
9.64E-06,0.4222165936
9.64E-06,0.4222165936
9.64E-06,0.4222165936
9.64E-06,0.4222165936
4.94E-06,0.4333562646
4.94E-06,0.4333562646
4.94E-06,0.4333562646
4.94E-06,0.4333562646
4.94E-06,0.4333562646
4.94E-06,0.4333562646
4.94E-06,0.4333562646
4.94E-06,0.4333562646
2.28E-06,0.447751436
2.28E-06,0.447751436
2.28E-06,0.447751436
2.28E-06,0.447751436
2.28E-06,0.447751436
2.28E-06,0.447751436
2.28E-06,0.447751436
2.28E-06,0.447751436
2.28E-06,0.447751436
2.28E-06,0.447751436
2.28E-06,0.447751436
2.28E-06,0.447751436
2.34E-06,0.447274319
2.34E-06,0.447274319
2.34E-06,0.447274319
2.34E-06,0.447274319
2.34E-06,0.447274319
2.34E-06,0.447274319
2.34E-06,0.447274319
2.34E-06,0.447274319
2.34E-06,0.447274319
2.34E-06,0.447274319
2.34E-06,0.447274319
5.41E-06,0.4317196355
5.41E-06,0.4317196355
5.41E-06,0.4317196355
5.41E-06,0.4317196355
5.41E-06,0.4317196355
5.41E-06,0.4317196355
5.41E-06,0.4317196355
5.41E-06,0.4317196355
5.41E-06,0.4317196355
5.41E-06,0.4317196355
7.64E-06,0.4258391717
7.64E-06,0.4258391717
7.64E-06,0.4258391717
7.64E-06,0.4258391717
7.64E-06,0.4258391717
7.64E-06,0.4258391717
7.64E-06,0.4258391717
7.64E-06,0.4258391717
7.64E-06,0.4258391717
7.64E-06,0.4258391717
7.64E-06,0.4258391717
7.64E-06,0.4258391717
3.54E-06,0.4394735241
3.54E-06,0.4394735241
3.54E-06,0.4394735241
3.54E-06,0.4394735241
3.54E-06,0.4394735241
3.54E-06,0.4394735241
3.54E-06,0.4394735241
3.54E-06,0.4394735241
3.54E-06,0.4394735241
3.54E-06,0.4394735241
4.67E-06,0.4343868924
4.67E-06,0.4343868924
4.67E-06,0.4343868924
4.67E-06,0.4343868924
4.67E-06,0.4343868924
4.67E-06,0.4343868924
4.67E-06,0.4343868924
4.67E-06,0.4343868924
4.67E-06,0.4343868924
4.67E-06,0.4343868924
6.43E-06,0.4287284198
6.43E-06,0.4287284198
6.43E-06,0.4287284198
6.43E-06,0.4287284198
6.43E-06,0.4287284198
6.43E-06,0.4287284198
6.43E-06,0.4287284198
6.43E-06,0.4287284198
6.43E-06,0.4287284198
9.18E-06,0.4229508331
9.18E-06,0.4229508331
9.18E-06,0.4229508331
9.18E-06,0.4229508331
9.18E-06,0.4229508331
9.18E-06,0.4229508331
9.18E-06,0.4229508331
9.18E-06,0.4229508331
9.18E-06,0.4229508331
9.18E-06,0.4229508331
1.70E-06,0.4532764109
1.70E-06,0.4532764109
1.70E-06,0.4532764109
1.70E-06,0.4532764109
1.70E-06,0.4532764109
1.70E-06,0.4532764109
1.70E-06,0.4532764109
1.70E-06,0.4532764109
7.18E-06,0.4268586079
7.18E-06,0.4268586079
7.18E-06,0.4268586079
7.18E-06,0.4268586079
7.18E-06,0.4268586079
7.18E-06,0.4268586079
7.18E-06,0.4268586079
7.18E-06,0.4268586079
5.82E-06,0.4304497472
5.82E-06,0.4304497472
5.82E-06,0.4304497472
5.82E-06,0.4304497472
5.82E-06,0.4304497472
5.82E-06,0.4304497472
5.82E-06,0.4304497472
5.82E-06,0.4304497472
5.82E-06,0.4304497472
5.82E-06,0.4304497472
5.82E-06,0.4304497472
4.39E-06,0.4355000098
4.39E-06,0.4355000098
4.39E-06,0.4355000098
4.39E-06,0.4355000098
4.39E-06,0.4355000098
4.39E-06,0.4355000098
4.39E-06,0.4355000098
4.39E-06,0.4355000098
4.39E-06,0.4355000098
4.39E-06,0.4355000098
4.39E-06,0.4355000098
8.85E-06,0.4235085999
8.85E-06,0.4235085999
8.85E-06,0.4235085999
8.85E-06,0.4235085999
8.85E-06,0.4235085999
8.85E-06,0.4235085999
8.85E-06,0.4235085999
8.85E-06,0.4235085999
8.85E-06,0.4235085999
3.99E-06,0.4372493224
3.99E-06,0.4372493224
3.99E-06,0.4372493224
3.99E-06,0.4372493224
3.99E-06,0.4372493224
3.99E-06,0.4372493224
3.99E-06,0.4372493224
3.99E-06,0.4372493224
3.99E-06,0.4372493224
3.99E-06,0.4372493224
1.87E-06,0.4514693097
1.87E-06,0.4514693097
1.87E-06,0.4514693097
1.87E-06,0.4514693097
1.87E-06,0.4514693097
1.87E-06,0.4514693097
1.87E-06,0.4514693097
1.87E-06,0.4514693097
1.87E-06,0.4514693097
1.87E-06,0.4514693097
1.87E-06,0.4514693097
6.37E-06,0.4288869649
6.37E-06,0.4288869649
6.37E-06,0.4288869649
6.37E-06,0.4288869649
6.37E-06,0.4288869649
6.37E-06,0.4288869649
6.37E-06,0.4288869649
6.37E-06,0.4288869649
6.37E-06,0.4288869649
6.37E-06,0.4288869649
6.28E-06,0.42913758
6.28E-06,0.42913758
6.28E-06,0.42913758
6.28E-06,0.42913758
6.28E-06,0.42913758
6.28E-06,0.42913758
6.28E-06,0.42913758
6.28E-06,0.42913758
3.35E-06,0.4405288563
3.35E-06,0.4405288563
3.35E-06,0.4405288563
3.35E-06,0.4405288563
3.35E-06,0.4405288563
3.35E-06,0.4405288563
3.35E-06,0.4405288563
3.35E-06,0.4405288563
8.05E-06,0.425007364
8.05E-06,0.425007364
8.05E-06,0.425007364
8.05E-06,0.425007364
8.05E-06,0.425007364
8.05E-06,0.425007364
8.05E-06,0.425007364
8.05E-06,0.425007364
9.99E-06,0.4216807426
9.99E-06,0.4216807426
9.99E-06,0.4216807426
9.99E-06,0.4216807426
9.99E-06,0.4216807426
9.99E-06,0.4216807426
9.99E-06,0.4216807426
9.99E-06,0.4216807426
9.99E-06,0.4216807426
9.99E-06,0.4216807426
9.81E-06,0.4219536034
9.81E-06,0.4219536034
9.81E-06,0.4219536034
9.81E-06,0.4219536034
9.81E-06,0.4219536034
9.81E-06,0.4219536034
9.81E-06,0.4219536034
9.81E-06,0.4219536034
9.81E-06,0.4219536034
9.81E-06,0.4219536034
1.36E-06,0.4501369871
1.36E-06,0.4502187629
1.36E-06,0.4503013675
1.36E-06,0.4503846949
1.36E-06,0.4504687712
1.36E-06,0.4505536252
1.36E-06,0.4506392877
1.36E-06,0.4507257911
2.40E-06,0.4467977071
2.40E-06,0.4467977071
2.40E-06,0.4467977071
2.40E-06,0.4467977071
2.40E-06,0.4467977071
2.40E-06,0.4467977071
2.40E-06,0.4467977071
2.40E-06,0.4467977071
2.40E-06,0.4467977071
2.40E-06,0.4467977071
2.40E-06,0.4467977071
3.34E-07,0.4403346494
3.34E-07,0.4403460026
3.34E-07,0.4403572603
3.34E-07,0.4403684993
3.34E-07,0.4403797197
3.34E-07,0.4403909215
3.34E-07,0.4404021049
3.34E-07,0.4404132699
6.11E-06,0.4295935459
6.11E-06,0.4295935459
6.11E-06,0.4295935459
6.11E-06,0.4295935459
6.11E-06,0.4295935459
6.11E-06,0.4295935459
6.11E-06,0.4295935459
6.11E-06,0.4295935459
1.20E-06,0.4480712154
1.20E-06,0.4481174901
1.20E-06,0.4481638916
1.20E-06,0.4482103572
1.20E-06,0.448256888
1.20E-06,0.4483034854
1.20E-06,0.448350151
1.20E-06,0.4483968862
1.20E-06,0.4484436924
1.20E-06,0.4484905713
1.20E-06,0.4485375242
1.20E-06,0.4485845527
4.13E-06,0.4366016611
4.13E-06,0.4366016611
4.13E-06,0.4366016611
4.13E-06,0.4366016611
4.13E-06,0.4366016611
4.13E-06,0.4366016611
4.13E-06,0.4366016611
4.13E-06,0.4366016611
4.13E-06,0.4366016611
4.13E-06,0.4366016611
4.13E-06,0.4366016611
4.13E-06,0.4366016611
8.85E-06,0.4235112776
8.85E-06,0.4235112776
8.85E-06,0.4235112776
8.85E-06,0.4235112776
8.85E-06,0.4235112776
8.85E-06,0.4235112776
8.85E-06,0.4235112776
8.85E-06,0.4235112776
5.53E-06,0.4313569893
5.53E-06,0.4313569893
5.53E-06,0.4313569893
5.53E-06,0.4313569893
5.53E-06,0.4313569893
5.53E-06,0.4313569893
5.53E-06,0.4313569893
5.53E-06,0.4313569893
5.53E-06,0.4313569893
5.53E-06,0.4313569893
3.75E-06,0.438389769
3.75E-06,0.438389769
3.75E-06,0.438389769
3.75E-06,0.438389769
3.75E-06,0.438389769
3.75E-06,0.438389769
3.75E-06,0.438389769
3.75E-06,0.438389769
3.75E-06,0.438389769
3.75E-06,0.438389769
3.75E-06,0.438389769
3.75E-06,0.438389769
2.16E-06,0.4487562096
2.16E-06,0.4487562096
2.16E-06,0.4487562096
2.16E-06,0.4487562096
2.16E-06,0.4487562096
2.16E-06,0.4487562096
2.16E-06,0.4487562096
2.16E-06,0.4487562096
2.16E-06,0.4487562096
4.47E-06,0.4351873352
4.47E-06,0.4351873352
4.47E-06,0.4351873352
4.47E-06,0.4351873352
4.47E-06,0.4351873352
4.47E-06,0.4351873352
4.47E-06,0.4351873352
4.47E-06,0.4351873352
4.47E-06,0.4351873352
4.47E-06,0.4351873352
4.47E-06,0.4351873352
4.47E-06,0.4351873352
9.57E-06,0.4223308462
9.57E-06,0.4223308462
9.57E-06,0.4223308462
9.57E-06,0.4223308462
9.57E-06,0.4223308462
9.57E-06,0.4223308462
9.57E-06,0.4223308462
9.57E-06,0.4223308462
9.57E-06,0.4223308462
9.57E-06,0.4223308462
9.57E-06,0.4223308462
9.57E-06,0.4223308462
1.33E-06,0.4513053965
1.33E-06,0.4513913777
1.33E-06,0.4514781335
1.33E-06,0.4515658437
1.33E-06,0.4516545521
1.33E-06,0.4517443036
1.33E-06,0.4518351467
1.33E-06,0.4519271332
1.33E-06,0.452020319
1.33E-06,0.4521147641
1.33E-06,0.4522105338
4.76E-06,0.4340239325
4.76E-06,0.4340239325
4.76E-06,0.4340239325
4.76E-06,0.4340239325
4.76E-06,0.4340239325
4.76E-06,0.4340239325
4.76E-06,0.4340239325
4.76E-06,0.4340239325
8.58E-06,0.4239912253
8.58E-06,0.4239912253
8.58E-06,0.4239912253
8.58E-06,0.4239912253
8.58E-06,0.4239912253
8.58E-06,0.4239912253
8.58E-06,0.4239912253
8.58E-06,0.4239912253
8.58E-06,0.4239912253
5.30E-07,0.4419717016
5.30E-07,0.4419859212
5.30E-07,0.4420001194
5.30E-07,0.4420142951
5.30E-07,0.4420284486
5.30E-07,0.4420425799
5.30E-07,0.442056689
5.30E-07,0.4420707762
5.30E-07,0.4420848413
5.30E-07,0.4420988847
5.30E-07,0.4421129062
5.30E-07,0.4421269061
6.95E-06,0.4274191059
6.95E-06,0.4274191059
6.95E-06,0.4274191059
6.95E-06,0.4274191059
6.95E-06,0.4274191059
6.95E-06,0.4274191059
6.95E-06,0.4274191059
6.95E-06,0.4274191059
6.95E-06,0.4274191059
6.95E-06,0.4274191059
6.95E-06,0.4274191059
9.79E-06,0.4219833514
9.79E-06,0.4219833514
9.79E-06,0.4219833514
9.79E-06,0.4219833514
9.79E-06,0.4219833514
9.79E-06,0.4219833514
9.79E-06,0.4219833514
9.79E-06,0.4219833514
9.79E-06,0.4219833514
2.90E-06,0.44319322
2.90E-06,0.44319322
2.90E-06,0.44319322
2.90E-06,0.44319322
2.90E-06,0.44319322
2.90E-06,0.44319322
2.90E-06,0.44319322
2.90E-06,0.44319322
2.90E-06,0.44319322
2.90E-06,0.44319322
2.90E-06,0.44319322
1.42E-06,0.4565445334
1.42E-06,0.4565445334
1.42E-06,0.4565445334
1.42E-06,0.4565445334
1.42E-06,0.4565445334
1.42E-06,0.4565445334
1.42E-06,0.4565445334
1.42E-06,0.4565445334
1.42E-06,0.4565445334
6.88E-06,0.4275711079
6.88E-06,0.4275711079
6.88E-06,0.4275711079
6.88E-06,0.4275711079
6.88E-06,0.4275711079
6.88E-06,0.4275711079
6.88E-06,0.4275711079
6.88E-06,0.4275711079
6.88E-06,0.4275711079
6.88E-06,0.4275711079
9.10E-06,0.4230811444
9.10E-06,0.4230811444
9.10E-06,0.4230811444
9.10E-06,0.4230811444
9.10E-06,0.4230811444
9.10E-06,0.4230811444
9.10E-06,0.4230811444
9.10E-06,0.4230811444
9.10E-06,0.4230811444
9.10E-06,0.4230811444
9.10E-06,0.4230811444
9.10E-06,0.4230811444
6.15E-06,0.4294976483
6.15E-06,0.4294976483
6.15E-06,0.4294976483
6.15E-06,0.4294976483
6.15E-06,0.4294976483
6.15E-06,0.4294976483
6.15E-06,0.4294976483
6.15E-06,0.4294976483
6.15E-06,0.4294976483
6.15E-06,0.4294976483
6.15E-06,0.4294976483
6.15E-06,0.4294976483
9.01E-06,0.4232398842
9.01E-06,0.4232398842
9.01E-06,0.4232398842
9.01E-06,0.4232398842
9.01E-06,0.4232398842
9.01E-06,0.4232398842
9.01E-06,0.4232398842
9.01E-06,0.4232398842
9.01E-06,0.4232398842
2.01E-06,0.4500857005
2.01E-06,0.4500857005
2.01E-06,0.4500857005
2.01E-06,0.4500857005
2.01E-06,0.4500857005
2.01E-06,0.4500857005
2.01E-06,0.4500857005
2.01E-06,0.4500857005
2.01E-06,0.4500857005
2.01E-06,0.4500857005
2.01E-06,0.4500857005
7.57E-06,0.4260020463
7.57E-06,0.4260020463
7.57E-06,0.4260020463
7.57E-06,0.4260020463
7.57E-06,0.4260020463
7.57E-06,0.4260020463
7.57E-06,0.4260020463
7.57E-06,0.4260020463
7.57E-06,0.4260020463
3.53E-06,0.4395420271
3.53E-06,0.4395420271
3.53E-06,0.4395420271
3.53E-06,0.4395420271
3.53E-06,0.4395420271
3.53E-06,0.4395420271
3.53E-06,0.4395420271
3.53E-06,0.4395420271
3.53E-06,0.4395420271
3.53E-06,0.4395420271
3.53E-06,0.4395420271
3.53E-06,0.4395420271
4.24E-06,0.4361162193
4.24E-06,0.4361162193
4.24E-06,0.4361162193
4.24E-06,0.4361162193
4.24E-06,0.4361162193
4.24E-06,0.4361162193
4.24E-06,0.4361162193
4.24E-06,0.4361162193
1.64E-06,0.4539185421
1.64E-06,0.4539185421
1.64E-06,0.4539185421
1.64E-06,0.4539185421
1.64E-06,0.4539185421
1.64E-06,0.4539185421
1.64E-06,0.4539185421
1.64E-06,0.4539185421
1.64E-06,0.4539185421
8.21E-06,0.424696078
8.21E-06,0.424696078
8.21E-06,0.424696078
8.21E-06,0.424696078
8.21E-06,0.424696078
8.21E-06,0.424696078
8.21E-06,0.424696078
8.21E-06,0.424696078
8.21E-06,0.424696078
8.21E-06,0.424696078
8.21E-06,0.424696078
8.21E-06,0.424696078
6.29E-06,0.4291125469
6.29E-06,0.4291125469
6.29E-06,0.4291125469
6.29E-06,0.4291125469
6.29E-06,0.4291125469
6.29E-06,0.4291125469
6.29E-06,0.4291125469
6.29E-06,0.4291125469
7.41E-06,0.4263455302
7.41E-06,0.4263455302
7.41E-06,0.4263455302
7.41E-06,0.4263455302
7.41E-06,0.4263455302
7.41E-06,0.4263455302
7.41E-06,0.4263455302
7.41E-06,0.4263455302
7.41E-06,0.4263455302
7.41E-06,0.4263455302
8.07E-06,0.4249653099
8.07E-06,0.4249653099
8.07E-06,0.4249653099
8.07E-06,0.4249653099
8.07E-06,0.4249653099
8.07E-06,0.4249653099
8.07E-06,0.4249653099
8.07E-06,0.4249653099
8.07E-06,0.4249653099
8.07E-06,0.4249653099
8.07E-06,0.4249653099
8.07E-06,0.4249653099
7.66E-07,0.4434776874
7.66E-07,0.4434986995
7.66E-07,0.4435196815
7.66E-07,0.4435406328
7.66E-07,0.4435615536
7.66E-07,0.443582444
7.66E-07,0.4436033041
7.66E-07,0.4436241341
7.66E-07,0.4436449341
7.66E-07,0.4436657041
7.66E-07,0.4436864444
9.51E-06,0.4224149818
9.51E-06,0.4224149818
9.51E-06,0.4224149818
9.51E-06,0.4224149818
9.51E-06,0.4224149818
9.51E-06,0.4224149818
9.51E-06,0.4224149818
9.51E-06,0.4224149818
5.03E-06,0.4330464397
5.03E-06,0.4330464397
5.03E-06,0.4330464397
5.03E-06,0.4330464397
5.03E-06,0.4330464397
5.03E-06,0.4330464397
5.03E-06,0.4330464397
5.03E-06,0.4330464397
5.03E-06,0.4330464397
5.03E-06,0.4330464397
7.58E-06,0.4259865861
7.58E-06,0.4259865861
7.58E-06,0.4259865861
7.58E-06,0.4259865861
7.58E-06,0.4259865861
7.58E-06,0.4259865861
7.58E-06,0.4259865861
7.58E-06,0.4259865861
7.58E-06,0.4259865861
7.45E-06,0.4262614963
7.45E-06,0.4262614963
7.45E-06,0.4262614963
7.45E-06,0.4262614963
7.45E-06,0.4262614963
7.45E-06,0.4262614963
7.45E-06,0.4262614963
7.45E-06,0.4262614963
7.45E-06,0.4262614963
7.45E-06,0.4262614963
8.33E-06,0.4244655405
8.33E-06,0.4244655405
8.33E-06,0.4244655405
8.33E-06,0.4244655405
8.33E-06,0.4244655405
8.33E-06,0.4244655405
8.33E-06,0.4244655405
8.33E-06,0.4244655405
8.33E-06,0.4244655405
8.33E-06,0.4244655405
1.65E-06,0.453833135
1.65E-06,0.453833135
1.65E-06,0.453833135
1.65E-06,0.453833135
1.65E-06,0.453833135
1.65E-06,0.453833135
1.65E-06,0.453833135
1.65E-06,0.453833135
4.63E-06,0.4345384481
4.63E-06,0.4345384481
4.63E-06,0.4345384481
4.63E-06,0.4345384481
4.63E-06,0.4345384481
4.63E-06,0.4345384481
4.63E-06,0.4345384481
4.63E-06,0.4345384481
4.63E-06,0.4345384481
4.63E-06,0.4345384481
4.63E-06,0.4345384481
4.63E-06,0.4345384481
6.22E-06,0.429298376
6.22E-06,0.429298376
6.22E-06,0.429298376
6.22E-06,0.429298376
6.22E-06,0.429298376
6.22E-06,0.429298376
6.22E-06,0.429298376
6.22E-06,0.429298376
6.22E-06,0.429298376
6.22E-06,0.429298376
6.22E-06,0.429298376
9.33E-06,0.4227096657
9.33E-06,0.4227096657
9.33E-06,0.4227096657
9.33E-06,0.4227096657
9.33E-06,0.4227096657
9.33E-06,0.4227096657
9.33E-06,0.4227096657
9.33E-06,0.4227096657
8.37E-06,0.4243915196
8.37E-06,0.4243915196
8.37E-06,0.4243915196
8.37E-06,0.4243915196
8.37E-06,0.4243915196
8.37E-06,0.4243915196
8.37E-06,0.4243915196
8.37E-06,0.4243915196
8.37E-06,0.4243915196
8.37E-06,0.4243915196
8.96E-06,0.4233170074
8.96E-06,0.4233170074
8.96E-06,0.4233170074
8.96E-06,0.4233170074
8.96E-06,0.4233170074
8.96E-06,0.4233170074
8.96E-06,0.4233170074
8.96E-06,0.4233170074
8.96E-06,0.4233170074
8.96E-06,0.4233170074
8.96E-06,0.4233170074
8.96E-06,0.4233170074
5.87E-06,0.4303083696
5.87E-06,0.4303083696
5.87E-06,0.4303083696
5.87E-06,0.4303083696
5.87E-06,0.4303083696
5.87E-06,0.4303083696
5.87E-06,0.4303083696
5.87E-06,0.4303083696
5.87E-06,0.4303083696
5.87E-06,0.4303083696
5.87E-06,0.4303083696
5.87E-06,0.4303013641
5.87E-06,0.4303013641
5.87E-06,0.4303013641
5.87E-06,0.4303013641
5.87E-06,0.4303013641
5.87E-06,0.4303013641
5.87E-06,0.4303013641
5.87E-06,0.4303013641
5.87E-06,0.4303013641
5.87E-06,0.4303013641
5.87E-06,0.4303013641
8.56E-06,0.4240268386
8.56E-06,0.4240268386
8.56E-06,0.4240268386
8.56E-06,0.4240268386
8.56E-06,0.4240268386
8.56E-06,0.4240268386
8.56E-06,0.4240268386
8.56E-06,0.4240268386
8.56E-06,0.4240268386
8.56E-06,0.4240268386
4.45E-07,0.4402691282
4.45E-07,0.4402849278
4.45E-07,0.4403006982
4.45E-07,0.4403164385
4.45E-07,0.4403321488
4.45E-07,0.4403478293
4.45E-07,0.44036348
4.45E-07,0.440379101
4.45E-07,0.4403946925
8.87E-06,0.4234881709
8.87E-06,0.4234881709
8.87E-06,0.4234881709
8.87E-06,0.4234881709
8.87E-06,0.4234881709
8.87E-06,0.4234881709
8.87E-06,0.4234881709
8.87E-06,0.4234881709
8.87E-06,0.4234881709
8.87E-06,0.4234881709
4.14E-06,0.4365899245
4.14E-06,0.4365899245
4.14E-06,0.4365899245
4.14E-06,0.4365899245
4.14E-06,0.4365899245
4.14E-06,0.4365899245
4.14E-06,0.4365899245
4.14E-06,0.4365899245
4.14E-06,0.4365899245
4.60E-07,0.4404088173
4.60E-07,0.4404247941
4.60E-07,0.4404407303
4.60E-07,0.4404566366
4.60E-07,0.4404725129
4.60E-07,0.4404883594
4.60E-07,0.4405041763
4.60E-07,0.4405199636
4.60E-07,0.4405357214
7.49E-06,0.4261799771
7.49E-06,0.4261799771
7.49E-06,0.4261799771
7.49E-06,0.4261799771
7.49E-06,0.4261799771
7.49E-06,0.4261799771
7.49E-06,0.4261799771
7.49E-06,0.4261799771
7.49E-06,0.4261799771
7.49E-06,0.4261799771
7.49E-06,0.4261799771
7.49E-06,0.4261799771
1.63E-06,0.4540182877
1.63E-06,0.4540182877
1.63E-06,0.4540182877
1.63E-06,0.4540182877
1.63E-06,0.4540182877
1.63E-06,0.4540182877
1.63E-06,0.4540182877
1.63E-06,0.4540182877
1.63E-06,0.4540182877
1.63E-06,0.4540182877
1.63E-06,0.4540182877
1.63E-06,0.4540182877
1.52E-06,0.4552897558
1.52E-06,0.4552897558
1.52E-06,0.4552897558
1.52E-06,0.4552897558
1.52E-06,0.4552897558
1.52E-06,0.4552897558
1.52E-06,0.4552897558
1.52E-06,0.4552897558
1.52E-06,0.4552897558
1.52E-06,0.4552897558
1.52E-06,0.4552897558
6.10E-06,0.4296347156
6.10E-06,0.4296347156
6.10E-06,0.4296347156
6.10E-06,0.4296347156
6.10E-06,0.4296347156
6.10E-06,0.4296347156
6.10E-06,0.4296347156
6.10E-06,0.4296347156
6.10E-06,0.4296347156
6.10E-06,0.4296347156
6.10E-06,0.4296347156
6.10E-06,0.4296347156
2.62E-06,0.4451404157
2.62E-06,0.4451404157
2.62E-06,0.4451404157
2.62E-06,0.4451404157
2.62E-06,0.4451404157
2.62E-06,0.4451404157
2.62E-06,0.4451404157
2.62E-06,0.4451404157
3.31E-06,0.4407396894
3.31E-06,0.4407396894
3.31E-06,0.4407396894
3.31E-06,0.4407396894
3.31E-06,0.4407396894
3.31E-06,0.4407396894
3.31E-06,0.4407396894
3.31E-06,0.4407396894
3.31E-06,0.4407396894
3.31E-06,0.4407396894
4.08E-06,0.436853596
4.08E-06,0.436853596
4.08E-06,0.436853596
4.08E-06,0.436853596
4.08E-06,0.436853596
4.08E-06,0.436853596
4.08E-06,0.436853596
4.08E-06,0.436853596
4.08E-06,0.436853596
4.08E-06,0.436853596
4.08E-06,0.436853596
4.12E-06,0.4366499758
4.12E-06,0.4366499758
4.12E-06,0.4366499758
4.12E-06,0.4366499758
4.12E-06,0.4366499758
4.12E-06,0.4366499758
4.12E-06,0.4366499758
4.12E-06,0.4366499758
4.12E-06,0.4366499758
4.12E-06,0.4366499758
4.12E-06,0.4366499758
4.12E-06,0.4366499758
3.92E-06,0.4375670526
3.92E-06,0.4375670526
3.92E-06,0.4375670526
3.92E-06,0.4375670526
3.92E-06,0.4375670526
3.92E-06,0.4375670526
3.92E-06,0.4375670526
3.92E-06,0.4375670526
3.92E-06,0.4375670526
3.92E-06,0.4375670526
3.92E-06,0.4375670526
6.14E-06,0.4295275738
6.14E-06,0.4295275738
6.14E-06,0.4295275738
6.14E-06,0.4295275738
6.14E-06,0.4295275738
6.14E-06,0.4295275738
6.14E-06,0.4295275738
6.14E-06,0.4295275738
6.14E-06,0.4295275738
1.75E-06,0.4527059793
1.75E-06,0.4527059793
1.75E-06,0.4527059793
1.75E-06,0.4527059793
1.75E-06,0.4527059793
1.75E-06,0.4527059793
1.75E-06,0.4527059793
1.75E-06,0.4527059793
1.75E-06,0.4527059793
1.75E-06,0.4527059793
1.75E-06,0.4527059793
1.96E-06,0.4505867693
1.96E-06,0.4505867693
1.96E-06,0.4505867693
1.96E-06,0.4505867693
1.96E-06,0.4505867693
1.96E-06,0.4505867693
1.96E-06,0.4505867693
1.96E-06,0.4505867693
1.96E-06,0.4505867693
1.96E-06,0.4505867693
1.96E-06,0.4505867693
1.96E-06,0.4505867693
1.04E-06,0.4477925606
1.04E-06,0.4478267972
1.04E-06,0.4478599711
1.04E-06,0.4478931432
1.04E-06,0.4479263154
1.04E-06,0.447959488
1.04E-06,0.4479926614
1.04E-06,0.4480258359
1.04E-06,0.4480590118
1.04E-06,0.4480921895
1.04E-06,0.4481253693
3.30E-06,0.4407947353
3.30E-06,0.4407947353
3.30E-06,0.4407947353
3.30E-06,0.4407947353
3.30E-06,0.4407947353
3.30E-06,0.4407947353
3.30E-06,0.4407947353
3.30E-06,0.4407947353
7.72E-06,0.4256823525
7.72E-06,0.4256823525
